Submission id,Participant id,Status,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Fluent languages,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
63725b7144d718c9e319b70b,5e7a304e4e931006c410bec1,APPROVED,2022-11-14T15:14:59.987000Z,2022-11-14T15:17:40.987000Z,2022-11-14T15:17:41.598000,2022-11-14T15:17:41.536526Z,161,C170RZ4V,7,English,33,Female,White,United States,United States,United States,English,No,Full-Time
63725b7f5a5c1be181c43589,5e45ebd018bf820d2cb9ebab,APPROVED,2022-11-14T15:15:14.162000Z,2022-11-14T15:18:19.356000Z,2022-11-14T15:18:19.819000,2022-11-14T15:18:19.764566Z,186,C170RZ4V,1281,English,39,Female,White,United States,United States,United States,English,No,Full-Time
63725b861f9c3cc6373feb17,5f6eafeaa37ab8403845188d,APPROVED,2022-11-14T15:15:21.253000Z,2022-11-14T15:18:04.426000Z,2022-11-14T15:18:04.856000,2022-11-14T15:18:04.800150Z,164,C170RZ4V,313,English,37,Female,White,United States,United States,United States,English,Yes,"Not in paid work (e.g. homemaker', 'retired or disabled)"
63725b8d1b6072649efad427,5fbdc52c79deff224ecaa4a3,APPROVED,2022-11-14T15:15:29.667000Z,2022-11-14T15:26:49.897000Z,2022-11-14T15:26:50.337000,2022-11-14T15:26:50.280134Z,681,C170RZ4V,684,English,34,Male,Black,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
63725ba73c4bea4e2e01148f,5fa0adf677c87511c18c2475,APPROVED,2022-11-14T15:15:54.499000Z,2022-11-14T15:19:09.337000Z,2022-11-14T15:19:10.693000Z,2022-11-14T15:19:11.350507Z,195,C170RZ4V,1859,English,38,Female,White,United States,United States,United States,English,No,Part-Time
63725bae85edf675189eb48e,60cac6e750602e711ed5efc6,APPROVED,2022-11-14T15:16:01.779000Z,2022-11-14T15:18:58.232000Z,2022-11-14T15:18:58.697000,2022-11-14T15:18:58.620435Z,177,C170RZ4V,2026,English,32,Female,Black,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
63725bb28a4e9e6ec02f0f31,5cc99b0973d6e70001c2fc87,APPROVED,2022-11-14T15:16:04.430000Z,2022-11-14T15:22:07.625000Z,2022-11-14T15:22:08.191000,2022-11-14T15:22:08.098561Z,364,C170RZ4V,946,English,31,Female,White,United States,United States,United States,English,No,Full-Time
63725bb331dcb4eeb2d766c2,5fc2734dbe970b424ca019b4,APPROVED,2022-11-14T15:16:06.240000Z,2022-11-14T15:19:08.647000Z,2022-11-14T15:19:10.219000,2022-11-14T15:19:10.159068Z,183,C170RZ4V,697,English,32,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
63725bb677b85910169e960d,615347ff7ff5494004c64604,APPROVED,2022-11-14T15:16:10.449000Z,2022-11-14T15:19:46.674000Z,2022-11-14T15:19:47.061000,2022-11-14T15:19:46.999269Z,217,C170RZ4V,1346,"English, French, Chinese",23,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
63725bcc037d75595c03de44,5fb2cbcafa4c009546a700e2,APPROVED,2022-11-14T15:16:32.168000Z,2022-11-14T15:20:27.398000Z,2022-11-14T15:20:28.015000,2022-11-14T15:20:27.914058Z,236,C170RZ4V,1463,English,29,Male,Black,United States,United States,United States,English,Yes,DATA_EXPIRED
63725be7f37e43179942d485,60fd9bb007743e0d7ecbaac4,APPROVED,2022-11-14T15:16:59.361000Z,2022-11-14T15:19:40.711000Z,2022-11-14T15:19:41.198000,2022-11-14T15:19:41.139280Z,162,C170RZ4V,1764,English,44,Female,Black,United States,United States,United States,English,No,Full-Time
63725c1b28582e63fbeaf219,6110e3fc556802a6dba3c7f1,APPROVED,2022-11-14T15:17:51.191000Z,2022-11-14T15:24:46.090000Z,2022-11-14T15:24:46.770000,2022-11-14T15:24:46.706924Z,415,C170RZ4V,814,English,40,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
63725c3a6dc52c4c6699997a,56b8de29e1d0a200051517f8,APPROVED,2022-11-14T15:18:23.147000Z,2022-11-14T15:22:55.353000Z,2022-11-14T15:22:55.780000,2022-11-14T15:22:55.724478Z,273,C170RZ4V,52,"English, Korean",40,Female,Asian,Korea,United States,United States,English,No,DATA_EXPIRED
63725c4cde6a719dde899570,600673836848dc9fb0e79785,APPROVED,2022-11-14T15:18:38.653000Z,2022-11-14T15:22:21.864000Z,2022-11-14T15:22:22.778000,2022-11-14T15:22:22.713068Z,224,C170RZ4V,1031,English,26,Female,Asian,United States,United States,United States,English,Yes,Other
63725c4df9192f7c0242d4e4,5bfb2656cad1240001e8e8a8,APPROVED,2022-11-14T15:18:38.940000Z,2022-11-14T15:22:19.309000Z,2022-11-14T15:22:19.756000,2022-11-14T15:22:19.692414Z,221,C170RZ4V,734,English,24,Female,Mixed,United States,United States,United States,English,No,Full-Time
63725c659c95f6e82d998340,610da052e73bf3db58b1402f,APPROVED,2022-11-14T15:19:07.859000Z,2022-11-14T15:28:12.055000Z,2022-11-14T15:28:12.464000,2022-11-14T15:28:12.403728Z,545,C170RZ4V,949,English,50,Female,White,United States,United States,United States,English,No,Part-Time
63725c712f6a3899f5fad413,62979d6078be475dbbcb0149,APPROVED,2022-11-14T15:19:23.347000Z,2022-11-14T15:30:48.912000Z,2022-11-14T15:30:49.274000,2022-11-14T15:30:49.218106Z,686,C170RZ4V,148,English,63,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
63725c79d221efcabad364f8,5c44c4e73be7b70001fd7312,APPROVED,2022-11-14T15:19:25Z,2022-11-14T15:21:57.685000Z,2022-11-14T15:21:58.133000,2022-11-14T15:21:58.060992Z,153,C170RZ4V,2223,English,32,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
63725c7e68fde0f255d8bad8,61509f6eb3a929e50f33ede1,APPROVED,2022-11-14T15:19:31.185000Z,2022-11-14T15:22:45.659000Z,2022-11-14T15:22:46.204000,2022-11-14T15:22:46.102665Z,195,C170RZ4V,1911,English,62,Male,Other,United States,United States,United States,English,No,DATA_EXPIRED
63725c9727f6d090703f2e9a,5662218473ac8700058095b1,APPROVED,2022-11-14T15:19:57.174000Z,2022-11-14T15:23:44.227000Z,2022-11-14T15:23:44.660000,2022-11-14T15:23:44.573838Z,228,C170RZ4V,3911,English,64,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
63725c9fdac1e9a594286ce4,62a71eebc15351df4bddd9f8,APPROVED,2022-11-14T15:20:03.917000Z,2022-11-14T15:24:02.342000Z,2022-11-14T15:24:02.839000,2022-11-14T15:24:02.782037Z,239,C170RZ4V,524,"English, Spanish",26,Male,White,United States,United States,United States,English,No,DATA_EXPIRED
63725cdbb146d5347699d5e0,61029853180ae07e6a37dc87,APPROVED,2022-11-14T15:21:02.199000Z,2022-11-14T15:23:30.516000Z,2022-11-14T15:23:31.083000,2022-11-14T15:23:30.992498Z,149,C170RZ4V,922,English,32,Female,White,United States,United States,United States,English,Yes,Full-Time
63725ce52263be276699990e,55f244e632af740012170458,APPROVED,2022-11-14T15:21:12.134000Z,2022-11-14T15:23:28.697000Z,2022-11-14T15:23:29.085000,2022-11-14T15:23:29.026205Z,137,C170RZ4V,2800,English,41,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
63725cf164ebdfe5773eb574,55dc915b50a1f7001190ddb4,APPROVED,2022-11-14T15:21:25.540000Z,2022-11-14T15:24:12.685000Z,2022-11-14T15:24:13.092000,2022-11-14T15:24:13.036528Z,168,C170RZ4V,2879,English,41,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
63725d02ca59e426892d7b35,5fcaf45432c262806989840d,APPROVED,2022-11-14T15:21:42.664000Z,2022-11-14T15:23:39.735000Z,2022-11-14T15:23:40.537000,2022-11-14T15:23:40.473406Z,118,C170RZ4V,1144,English,47,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
63725d08210ce1826999832e,5a4458d856ec1100014a2a0f,APPROVED,2022-11-14T15:22:19.581000Z,2022-11-14T15:25:26.694000Z,2022-11-14T15:25:27.099000,2022-11-14T15:25:27.043786Z,188,C170RZ4V,822,English,31,Male,White,United States,United States,United States,English,No,Full-Time
63725d19e28c63b5f0c435a6,5dcea18505e73f10551bd697,APPROVED,2022-11-14T15:22:04.061000Z,2022-11-14T15:24:41.875000Z,2022-11-14T15:24:42.326000,2022-11-14T15:24:42.269017Z,158,C170RZ4V,642,English,77,Female,White,United States,United States,United States,English,No,DATA_EXPIRED
63725d1aa7212393733d32dc,5b92b49921e7200001f530a0,APPROVED,2022-11-14T15:22:05.799000Z,2022-11-14T15:37:39.804000Z,2022-11-14T15:37:40.310000,2022-11-14T15:37:40.234395Z,935,C170RZ4V,786,English,29,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
63725d27ff2eabb66fbcdb05,61524fadb6efaee2aa111cb3,APPROVED,2022-11-14T15:22:21.103000Z,2022-11-14T15:25:06.870000Z,2022-11-14T15:25:07.274000,2022-11-14T15:25:07.179146Z,166,C170RZ4V,1058,"English, Spanish",39,Female,White,United States,United States,United States,English,Yes,Part-Time
63725d36ace81c266b564d3c,61081e16726fe4eda661751b,APPROVED,2022-11-14T15:22:34.210000Z,2022-11-14T15:28:29.792000Z,2022-11-14T15:28:30.358000,2022-11-14T15:28:30.281208Z,356,C170RZ4V,415,English,22,Female,White,United States,United States,United States,English,Yes,Other
63725d3af37e43179942d4b9,60fcc272dc96e2e5e8a4e6f9,APPROVED,2022-11-14T15:22:36.014000Z,2022-11-14T15:28:40.593000Z,2022-11-14T15:28:41.235000,2022-11-14T15:28:41.178682Z,365,C170RZ4V,912,English,25,Female,Black,United States,United States,United States,English,No,DATA_EXPIRED
63725d5255f1eb99522f0f0f,5a4aef0b56ec1100014a3e76,APPROVED,2022-11-14T15:23:01.605000Z,2022-11-14T15:25:13.549000Z,2022-11-14T15:25:13.912000,2022-11-14T15:25:13.845432Z,132,C170RZ4V,2006,English,32,Female,White,United States,United States,United States,English,No,Part-Time
63725d538347314db13eb5b8,62e868e50a9e747bac7931d5,APPROVED,2022-11-14T15:23:02.531000Z,2022-11-14T15:25:18.978000Z,2022-11-14T15:25:19.485000,2022-11-14T15:25:19.415978Z,137,C170RZ4V,378,English,33,Male,White,DATA_EXPIRED,United States,United States,English,DATA_EXPIRED,Full-Time
63725d5a82e8295a4a9eb43a,5ee5777de62eb32c84555b3b,APPROVED,2022-11-14T15:23:06.486000Z,2022-11-14T15:24:35.599000Z,2022-11-14T15:24:36.094000,2022-11-14T15:24:36.009989Z,90,C170RZ4V,3050,English,29,Male,White,United States,United States,United States,English,No,Full-Time
63725d70dac1e9a594286d05,6102d5e6ff92a8dd0cce6b8f,APPROVED,2022-11-14T15:23:31.440000Z,2022-11-14T15:25:37.966000Z,2022-11-14T15:25:39.547000,2022-11-14T15:25:39.486185Z,127,C170RZ4V,2265,English,36,Male,Asian,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
63725d7e6a4b2ec7eecb8683,5ebedc3f1255ce0db7a5123d,APPROVED,2022-11-14T15:23:44.018000Z,2022-11-14T15:32:54.664000Z,2022-11-14T15:32:55.152000,2022-11-14T15:32:55.054862Z,551,C170RZ4V,1161,English,54,Male,White,United States,United States,United States,English,No,Full-Time
63725d8af00b1d49101c0aef,5eaef287fb863f5c922abad9,APPROVED,2022-11-14T15:23:57.845000Z,2022-11-14T15:26:06.454000Z,2022-11-14T15:26:06.926000,2022-11-14T15:26:06.824668Z,129,C170RZ4V,1397,"Spanish, English",21,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
63725d8c03c2867f5219b69b,5d4821d9dfc9bc0015b5be60,APPROVED,2022-11-14T15:23:58.717000Z,2022-11-14T15:26:47.136000Z,2022-11-14T15:26:47.510000,2022-11-14T15:26:47.450857Z,169,C170RZ4V,1332,English,42,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
63725d9771b6e0ae8099830c,5d58b018a0c0940001a47057,APPROVED,2022-11-14T15:24:14.472000Z,2022-11-14T15:34:45.751000Z,2022-11-14T15:34:46.680000,2022-11-14T15:34:46.625830Z,632,C170RZ4V,1060,English,48,Female,White,United States,United States,United States,English,No,Part-Time
63725d98dac1e9a594286d08,5dd7193b3708106bfee0a0cf,APPROVED,2022-11-14T15:24:11.571000Z,2022-11-14T15:28:09.347000Z,2022-11-14T15:28:10.255000,2022-11-14T15:28:10.156264Z,238,C170RZ4V,1350,English,37,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
63725da3862049930e863e63,60bb00299a1f664a3db6c32f,APPROVED,2022-11-14T15:24:21.074000Z,2022-11-14T15:26:36.484000Z,2022-11-14T15:26:37.030000,2022-11-14T15:26:36.970669Z,136,C170RZ4V,299,"Chinese, English",24,Male,Asian,United States,United States,United States,Chinese,Yes,Part-Time
63725db46a4b2ec7eecb868b,60ddc7abdf6661b9c294691f,APPROVED,2022-11-14T15:24:40.164000Z,2022-11-14T15:35:33.582000Z,2022-11-14T15:35:34.062000,2022-11-14T15:35:33.999151Z,654,C170RZ4V,785,English,36,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
63725dced468c2b9542d7af8,5e4044797946592823cbec2a,APPROVED,2022-11-14T15:25:08.574000Z,2022-11-14T15:28:01.453000Z,2022-11-14T15:28:02.458000Z,2022-11-14T15:28:02.848641Z,173,C170RZ4V,2922,"English, Spanish",28,Female,White,United States,United States,United States,English,No,Full-Time
63725dd655f1eb99522f0f2d,5f9b58e0c568de202e7db34f,APPROVED,2022-11-14T15:25:10.524000Z,2022-11-14T15:28:38.825000Z,2022-11-14T15:28:39.214000,2022-11-14T15:28:39.160586Z,209,C170RZ4V,1907,English,41,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
63725dd6f5b341876ce72679,55a82361fdf99b058cb281bd,APPROVED,2022-11-14T15:25:12.655000Z,2022-11-14T15:27:21.064000Z,2022-11-14T15:27:21.421000,2022-11-14T15:27:21.363760Z,129,C170RZ4V,1671,English,34,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
63725de4d215db266f99d5cc,5a53e59af6c5170001949a39,APPROVED,2022-11-14T15:25:26.238000Z,2022-11-14T15:29:50.490000Z,2022-11-14T15:29:50.882000,2022-11-14T15:29:50.828560Z,265,C170RZ4V,853,English,34,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
63725de6a56dc859c3cd32b5,5e0e434dc0b81f59c01162b8,APPROVED,2022-11-14T15:25:33.519000Z,2022-11-14T15:34:34.619000Z,2022-11-14T15:34:40.025000,2022-11-14T15:34:34.953133Z,542,C170RZ4V,616,English,46,Female,Black,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
63725dea6a4b2ec7eecb868f,5a776b5aae9a0b0001a9631d,APPROVED,2022-11-14T15:25:33.152000Z,2022-11-14T15:30:00.689000Z,2022-11-14T15:30:01.116000,2022-11-14T15:30:01.021832Z,268,C170RZ4V,1483,English,35,Male,White,United States,United States,United States,English,No,Full-Time
63725def2263be2766999932,61119010fe205e4436dce3d6,APPROVED,2022-11-14T15:25:38.176000Z,2022-11-14T15:28:19.174000Z,2022-11-14T15:28:19.637000,2022-11-14T15:28:19.556648Z,161,C170RZ4V,336,English,27,Female,White,United States,United States,United States,English,No,Full-Time
63725df1992d2046bc3d32bc,5d5e2682b7d7040015afad0d,APPROVED,2022-11-14T15:25:40.596000Z,2022-11-14T15:29:34.149000Z,2022-11-14T15:29:34.603000,2022-11-14T15:29:34.547014Z,234,C170RZ4V,531,English,32,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
63725e00b603ff2c625a4bc1,5df7b79c6887bc562a3022c6,APPROVED,2022-11-14T15:25:56.501000Z,2022-11-14T15:29:44.359000Z,2022-11-14T15:29:44.820000,2022-11-14T15:29:44.725490Z,228,C170RZ4V,1648,English,59,Male,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
63725e061c53aaf7e9011482,5a0af6457ecfc50001be11da,APPROVED,2022-11-14T15:26:11.114000Z,2022-11-14T15:30:10.592000Z,2022-11-14T15:30:11.039000,2022-11-14T15:30:10.942296Z,240,C170RZ4V,3297,English,43,Female,White,United States,United States,United States,English,No,Unemployed (and job seeking)
63725e07223bec8177d002b5,6109fd04b3a86f5e129717ad,APPROVED,2022-11-14T15:32:56.816000Z,2022-11-14T15:40:47.865000Z,2022-11-14T15:40:48.418000Z,2022-11-14T15:40:48.658755Z,472,C170RZ4V,950,English,23,Female,White,United States,United States,United States,English,No,Full-Time
63725e0cb06dc0c0630bdec8,5d1bf643f18c6c00187def44,APPROVED,2022-11-14T15:26:07.226000Z,2022-11-14T15:28:33.913000Z,2022-11-14T15:28:34.821000,2022-11-14T15:28:34.749969Z,147,C170RZ4V,529,English,36,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
63725e0e1c53aaf7e9011489,62b9ab586ca02d70515800d4,APPROVED,2022-11-14T15:26:12.522000Z,2022-11-14T15:30:56.856000Z,2022-11-14T15:30:57.237000,2022-11-14T15:30:57.156195Z,285,C170RZ4V,138,English,37,Female,White,United States,United States,United States,English,No,Full-Time
63725e1876ff70a01f0bdf20,5e3c79de24984505f37d3903,APPROVED,2022-11-14T15:26:19.336000Z,2022-11-14T15:28:51.747000Z,2022-11-14T15:28:52.365000,2022-11-14T15:28:52.326943Z,153,C170RZ4V,2180,English,36,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
63725e1e3e40a4036dc4359c,5c7d6064f066ff001468d0f5,APPROVED,2022-11-14T15:26:26.548000Z,2022-11-14T15:29:22.204000Z,2022-11-14T15:29:23.071000,2022-11-14T15:29:22.994256Z,176,C170RZ4V,2380,English,21,Male,White,United States,United States,United States,English,Yes,"Not in paid work (e.g. homemaker', 'retired or disabled)"
63725e262f737f3d91564d11,61009b2a71a8f291882734b5,APPROVED,2022-11-14T15:26:33.704000Z,2022-11-14T15:28:49.905000Z,2022-11-14T15:28:50.399000Z,2022-11-14T15:28:51.010046Z,137,C170RZ4V,810,English,26,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
63725e26faaa67382942d4c2,5712a503ba4da20011c0132f,APPROVED,2022-11-14T15:26:36.159000Z,2022-11-14T15:28:32.618000Z,2022-11-14T15:28:33.027000,2022-11-14T15:28:32.946770Z,117,C170RZ4V,2526,English,38,Male,White,United States,United States,United States,English,No,Full-Time
63725e29e28c63b5f0c435c3,62740a242f1f9493b90e351c,APPROVED,2022-11-14T15:26:38.806000Z,2022-11-14T15:30:44.973000Z,2022-11-14T15:30:45.404000,2022-11-14T15:30:45.346621Z,247,C170RZ4V,153,English,34,Female,White,United States,United States,United States,English,No,Unemployed (and job seeking)
63725e31d215db266f99d5d3,6245c8c532cdc22633ecbf3f,APPROVED,2022-11-14T15:26:45.189000Z,2022-11-14T15:30:35.340000Z,2022-11-14T15:30:35.743000,2022-11-14T15:30:35.686106Z,231,C170RZ4V,749,English,29,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
63725e46a0959a90e189958c,5dbcab257d3d3625a70a80b1,APPROVED,2022-11-14T15:27:05.988000Z,2022-11-14T15:38:26.035000Z,2022-11-14T15:38:26.472000,2022-11-14T15:38:26.412982Z,681,C170RZ4V,2510,English,25,Male,DATA_EXPIRED,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
63725e65955e80a801011461,6341d8d54e9a229f1a8f4dc5,APPROVED,2022-11-14T15:27:35.753000Z,2022-11-14T15:34:44.779000Z,2022-11-14T15:34:45.205000,2022-11-14T15:34:45.141983Z,430,C170RZ4V,10,English,19,Male,White,DATA_EXPIRED,United States,United States,English,DATA_EXPIRED,Part-Time
63725e72581e821573086ea7,5e46d70ab1f1c5000d96800d,APPROVED,2022-11-14T15:27:59.583000Z,2022-11-14T15:33:36.623000Z,2022-11-14T15:33:37.124000,2022-11-14T15:33:37.037055Z,338,C170RZ4V,2748,English,37,Male,Black,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
63725e7970584f1ca5d766d1,5608a73fd7def20012b7389d,APPROVED,2022-11-14T15:28:09.451000Z,2022-11-14T15:30:14.741000Z,2022-11-14T15:30:15.189000,2022-11-14T15:30:15.106491Z,126,C170RZ4V,4172,English,34,Male,White,United States,United States,United States,English,No,DATA_EXPIRED
63725e85955e80a801011467,57d940a5995a0b00016350be,APPROVED,2022-11-14T15:28:15.240000Z,2022-11-14T15:33:20.565000Z,2022-11-14T15:33:21.023000,2022-11-14T15:33:20.909348Z,306,C170RZ4V,339,English,60,Female,White,United States,United States,United States,English,No,Part-Time
63725e9777d23da1d0d8babd,5a708ef2f1530b000103bfab,APPROVED,2022-11-14T15:28:25.935000Z,2022-11-14T15:31:03.934000Z,2022-11-14T15:31:04.325000,2022-11-14T15:31:04.267755Z,158,C170RZ4V,2008,"Spanish, English",41,Female,Asian,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
63725e9d09ed114cf59e9608,5ffdf62d9169a23d1edaceab,APPROVED,2022-11-14T15:28:29.012000Z,2022-11-14T15:33:12.527000Z,2022-11-14T15:33:13.047000,2022-11-14T15:33:12.978555Z,284,C170RZ4V,1672,English,38,Male,White,United States,United States,United States,English,No,Unemployed (and job seeking)
